UserID,Name,Gender,Age,MovieID,Rating,friendsUser
87,Brenda,Female,19,63044,3.12,25
87,Brenda,Female,19,45803,1.99,37
87,Brenda,Female,19,214209,4.41,71
87,Brenda,Female,19,51844,2.76,94
87,Brenda,Female,19,149657,2.95,91
87,Brenda,Female,19,121565,4.48,89
87,Brenda,Female,19,10606,1.19,89
87,Brenda,Female,19,296367,2.88,56
87,Brenda,Female,19,121317,2.72,83
87,Brenda,Female,19,10603,4.15,81
87,Brenda,Female,19,76651,3.28,90
87,Brenda,Female,19,280178,1.03,39
87,Brenda,Female,19,172897,4.09,2
87,Brenda,Female,19,35796,1.33,54
87,Brenda,Female,19,250880,1.32,77
87,Brenda,Female,19,131433,2.82,63
87,Brenda,Female,19,20388,2.73,83
87,Brenda,Female,19,46278,1.97,11
87,Brenda,Female,19,47177,4.4,70
87,Brenda,Female,19,65041,2.74,61
87,Brenda,Female,19,59139,2.16,97
87,Brenda,Female,19,309,4.91,29
87,Brenda,Female,19,118758,4.71,84
87,Brenda,Female,19,55150,4.42,16
87,Brenda,Female,19,37185,3.62,4
87,Brenda,Female,19,12701,3.69,31
87,Brenda,Female,19,53827,2.8,68
87,Brenda,Female,19,328712,2.16,90
87,Brenda,Female,19,326255,1.62,79
87,Brenda,Female,19,8870,4.3,67
87,Brenda,Female,19,319074,2.81,6
87,Brenda,Female,19,78997,4.12,49
87,Brenda,Female,19,42941,3.28,79
87,Brenda,Female,19,14204,4.41,4
88,Pamela,Female,39,8932,3.24,4
88,Pamela,Female,39,10492,4.54,81
88,Pamela,Female,39,438634,3.28,26
88,Pamela,Female,39,10010,1.48,34
88,Pamela,Female,39,53505,2.5,97
88,Pamela,Female,39,94555,3.8,94
88,Pamela,Female,39,18423,4.21,4
88,Pamela,Female,39,3088,1.36,96
88,Pamela,Female,39,13387,1.81,80
88,Pamela,Female,39,161460,3.81,6
88,Pamela,Female,39,24409,3.65,87
88,Pamela,Female,39,37584,4.63,56
88,Pamela,Female,39,119374,3.63,25
88,Pamela,Female,39,175331,1.12,80
88,Pamela,Female,39,260,3.55,73
88,Pamela,Female,39,48773,3.01,62
88,Pamela,Female,39,18116,3.66,73
88,Pamela,Female,39,103785,3.71,77
88,Pamela,Female,39,84951,2.75,2
88,Pamela,Female,39,53399,4.28,44
88,Pamela,Female,39,103875,1.24,28
88,Pamela,Female,39,11020,1.63,81
88,Pamela,Female,39,62676,2.25,2
88,Pamela,Female,39,47971,1.05,70
88,Pamela,Female,39,24164,1.36,87
88,Pamela,Female,39,79591,4.32,51
88,Pamela,Female,39,123279,2.4,27
88,Pamela,Female,39,13341,3.83,79
88,Pamela,Female,39,140511,1.9,83
88,Pamela,Female,39,288521,4.24,16
88,Pamela,Female,39,151732,3.94,33
88,Pamela,Female,39,276624,2.31,90
88,Pamela,Female,39,783,3.28,71
88,Pamela,Female,39,43194,1.24,11
88,Pamela,Female,39,277594,1.48,87
88,Pamela,Female,39,341174,2.05,97
88,Pamela,Female,39,239877,1.67,98
88,Pamela,Female,39,118497,2.26,25
88,Pamela,Female,39,48962,2.94,84
88,Pamela,Female,39,52653,2.21,14
88,Pamela,Female,39,63320,2.53,13
88,Pamela,Female,39,32588,2.28,94
88,Pamela,Female,39,42529,3.95,8
88,Pamela,Female,39,300210,4.97,30
88,Pamela,Female,39,77076,1.57,43
88,Pamela,Female,39,6078,4.99,63
88,Pamela,Female,39,94105,1.25,63
89,Nicole,Female,52,55725,3.15,38
89,Nicole,Female,52,342464,1.58,1
89,Nicole,Female,52,210609,2.66,80
89,Nicole,Female,52,34151,1.24,88
89,Nicole,Female,52,59006,3.38,100
89,Nicole,Female,52,345426,4.41,13
89,Nicole,Female,52,455368,3.34,53
89,Nicole,Female,52,278935,2.95,50
89,Nicole,Female,52,258476,2.23,87
89,Nicole,Female,52,347331,1.8,92
89,Nicole,Female,52,4978,2.93,90
89,Nicole,Female,52,288430,4.05,73
89,Nicole,Female,52,346641,3.58,29
89,Nicole,Female,52,18530,2.59,2
89,Nicole,Female,52,13616,1.62,83
89,Nicole,Female,52,235,2.21,50
89,Nicole,Female,52,62876,1.24,6
89,Nicole,Female,52,61807,4.76,84
89,Nicole,Female,52,165095,3.46,72
89,Nicole,Female,52,429732,1.57,36
89,Nicole,Female,52,31345,1.03,25
89,Nicole,Female,52,45360,2.39,97
89,Nicole,Female,52,39773,3.72,6
89,Nicole,Female,52,3870,2.44,94
89,Nicole,Female,52,441881,3.1,24
89,Nicole,Female,52,64567,2.53,73
89,Nicole,Female,52,127987,4.24,57
89,Nicole,Female,52,38811,3.68,52
89,Nicole,Female,52,41996,2.8,96
89,Nicole,Female,52,55253,4.31,30
89,Nicole,Female,52,16672,4.26,59
89,Nicole,Female,52,11128,2.81,7
89,Nicole,Female,52,52960,4.07,79
89,Nicole,Female,52,26178,3.97,87
90,Samantha,Female,61,206,3.57,46
90,Samantha,Female,61,38446,2.44,2
90,Samantha,Female,61,4597,4.23,39
90,Samantha,Female,61,42326,2.73,100
90,Samantha,Female,61,119944,1.42,47
90,Samantha,Female,61,57393,4.8,99
90,Samantha,Female,61,65718,2.49,7
90,Samantha,Female,61,607,4.9,77
90,Samantha,Female,61,88937,2.23,70
90,Samantha,Female,61,10802,1.13,98
90,Samantha,Female,61,39345,2.13,49
90,Samantha,Female,61,20507,2.53,70
90,Samantha,Female,61,85220,2.49,29
90,Samantha,Female,61,39780,1.42,93
90,Samantha,Female,61,15613,1.8,52
90,Samantha,Female,61,358243,2.64,94
91,Katherine,Female,40,29267,3.68,49
91,Katherine,Female,40,333165,4.4,67
91,Katherine,Female,40,81850,1.85,36
91,Katherine,Female,40,210769,2.95,68
91,Katherine,Female,40,429713,2.91,77
91,Katherine,Female,40,985,2.93,53
91,Katherine,Female,40,30180,2.16,8
91,Katherine,Female,40,39414,4.99,61
91,Katherine,Female,40,26643,1.86,60
91,Katherine,Female,40,170094,4.27,57
91,Katherine,Female,40,4412,4.54,23
91,Katherine,Female,40,89453,1.39,70
91,Katherine,Female,40,20525,1.75,54
91,Katherine,Female,40,287594,3.83,87
91,Katherine,Female,40,52117,1.96,95
91,Katherine,Female,40,89560,4.65,88
91,Katherine,Female,40,22765,2.43,7
91,Katherine,Female,40,183635,3.6,41
91,Katherine,Female,40,18166,3.71,72
91,Katherine,Female,40,99251,4.08,46
91,Katherine,Female,40,5157,1.84,99
91,Katherine,Female,40,10518,4.13,30
91,Katherine,Female,40,402529,3.87,88
91,Katherine,Female,40,96721,1.88,2
91,Katherine,Female,40,29044,1.05,49
91,Katherine,Female,40,232496,4.88,29
91,Katherine,Female,40,25434,3.06,68
91,Katherine,Female,40,12777,2.91,36
91,Katherine,Female,40,9799,3.52,61
91,Katherine,Female,40,11401,3.05,4
91,Katherine,Female,40,32124,3.11,36
91,Katherine,Female,40,349790,1.86,34
91,Katherine,Female,40,226188,3.99,44
91,Katherine,Female,40,32692,1.38,50
91,Katherine,Female,40,136735,3.46,82
91,Katherine,Female,40,53419,2.25,43
91,Katherine,Female,40,12838,2.16,97
91,Katherine,Female,40,195468,4.93,46
91,Katherine,Female,40,29074,3.78,100
91,Katherine,Female,40,18803,1.37,73
92,Emma,Female,25,2291,2.48,54
92,Emma,Female,25,48008,1.15,43
92,Emma,Female,25,11674,2.19,65
92,Emma,Female,25,345735,3.82,30
92,Emma,Female,25,28580,4.14,75
92,Emma,Female,25,77663,2.11,96
92,Emma,Female,25,89191,4.99,88
92,Emma,Female,25,87060,3.25,96
92,Emma,Female,25,121369,1.47,80
92,Emma,Female,25,74955,1.22,89
92,Emma,Female,25,323788,2.89,86
92,Emma,Female,25,89750,2.72,83
92,Emma,Female,25,76825,2.74,21
92,Emma,Female,25,37573,3.06,14
92,Emma,Female,25,706,4.18,25
92,Emma,Female,25,293828,3.72,88
92,Emma,Female,25,41571,1.31,36
92,Emma,Female,25,420245,4.55,8
92,Emma,Female,25,301730,3.08,83
92,Emma,Female,25,96186,3.57,42
92,Emma,Female,25,36807,3.03,93
92,Emma,Female,25,293901,2.13,69
92,Emma,Female,25,50506,3.85,54
92,Emma,Female,25,32577,4.43,59
92,Emma,Female,25,11620,2.44,8
92,Emma,Female,25,9626,4.43,41
92,Emma,Female,25,122906,4.58,42
92,Emma,Female,25,49967,4.53,5
92,Emma,Female,25,115565,4.86,87
92,Emma,Female,25,50340,3.43,29
92,Emma,Female,25,19974,4.96,2
92,Emma,Female,25,374003,1.95,3
92,Emma,Female,25,18221,4.22,60
92,Emma,Female,25,47354,2.85,56
92,Emma,Female,25,6957,4.67,61
92,Emma,Female,25,127370,2.0,8
92,Emma,Female,25,346808,3.68,72
92,Emma,Female,25,39641,1.87,46
92,Emma,Female,25,1059,1.57,96
93,Ruth,Female,19,97683,2.39,76
93,Ruth,Female,19,244114,1.01,73
93,Ruth,Female,19,184578,1.17,92
93,Ruth,Female,19,89704,1.7,98
93,Ruth,Female,19,28753,3.92,98
93,Ruth,Female,19,101998,4.84,9
93,Ruth,Female,19,3133,3.65,34
93,Ruth,Female,19,109326,4.17,88
93,Ruth,Female,19,373471,2.49,59
93,Ruth,Female,19,10342,4.33,60
93,Ruth,Female,19,18643,1.15,58
93,Ruth,Female,19,12472,1.27,4
93,Ruth,Female,19,52726,2.95,61
93,Ruth,Female,19,236053,1.46,55
93,Ruth,Female,19,244403,2.3,88
93,Ruth,Female,19,8353,4.06,73
93,Ruth,Female,19,301016,2.16,5
93,Ruth,Female,19,81202,2.63,41
93,Ruth,Female,19,42182,3.02,99
93,Ruth,Female,19,199415,3.76,92
93,Ruth,Female,19,34327,2.52,99
93,Ruth,Female,19,30082,4.34,1
93,Ruth,Female,19,51619,4.73,30
93,Ruth,Female,19,33379,3.94,97
93,Ruth,Female,19,171861,3.87,6
93,Ruth,Female,19,101908,4.39,96
93,Ruth,Female,19,189215,2.28,47
93,Ruth,Female,19,166393,4.55,87
93,Ruth,Female,19,887,4.79,77
93,Ruth,Female,19,132928,1.0,57
93,Ruth,Female,19,24073,2.48,8
93,Ruth,Female,19,43984,3.73,73
93,Ruth,Female,19,24603,4.05,92
93,Ruth,Female,19,130374,3.66,97
93,Ruth,Female,19,24973,1.38,58
93,Ruth,Female,19,293299,4.97,49
93,Ruth,Female,19,170477,1.9,29
93,Ruth,Female,19,112698,4.18,4
93,Ruth,Female,19,74579,1.62,84
93,Ruth,Female,19,333674,3.55,39
93,Ruth,Female,19,1394,4.07,94
93,Ruth,Female,19,73281,4.78,83
93,Ruth,Female,19,18901,1.97,16
93,Ruth,Female,19,75900,4.07,27
93,Ruth,Female,19,32069,1.58,59
93,Ruth,Female,19,217172,4.47,4
94,Christine,Female,45,31283,2.26,7
94,Christine,Female,45,227700,2.74,54
94,Christine,Female,45,26801,1.38,73
94,Christine,Female,45,195768,1.69,9
94,Christine,Female,45,92323,4.94,16
94,Christine,Female,45,33504,2.11,44
94,Christine,Female,45,81310,3.19,13
94,Christine,Female,45,11499,4.61,36
94,Christine,Female,45,141419,4.73,2
94,Christine,Female,45,47628,3.85,43
94,Christine,Female,45,63340,4.94,10
94,Christine,Female,45,358353,1.41,91
94,Christine,Female,45,436305,2.05,29
94,Christine,Female,45,156201,4.2,96
94,Christine,Female,45,273126,2.0,57
94,Christine,Female,45,131232,3.55,42
94,Christine,Female,45,15138,1.86,83
94,Christine,Female,45,37214,1.94,8
94,Christine,Female,45,51604,3.62,59
94,Christine,Female,45,54858,2.68,71
94,Christine,Female,45,26479,1.06,81
94,Christine,Female,45,253450,2.33,23
94,Christine,Female,45,68528,2.78,41
94,Christine,Female,45,137357,2.57,77
94,Christine,Female,45,13180,2.08,88
94,Christine,Female,45,96936,1.08,92
94,Christine,Female,45,216156,1.26,39
94,Christine,Female,45,54320,2.72,87
94,Christine,Female,45,78124,4.41,46
94,Christine,Female,45,86126,4.3,60
94,Christine,Female,45,93891,1.75,25
94,Christine,Female,45,79048,4.29,27
94,Christine,Female,45,91443,3.26,34
94,Christine,Female,45,280092,3.64,59
94,Christine,Female,45,25636,2.5,34
94,Christine,Female,45,299145,4.72,97
94,Christine,Female,45,407757,4.83,51
94,Christine,Female,45,252990,2.07,10
94,Christine,Female,45,55502,3.37,41
94,Christine,Female,45,35683,3.02,89
94,Christine,Female,45,228216,1.57,44
94,Christine,Female,45,55253,1.6,87
94,Christine,Female,45,2108,1.87,57
94,Christine,Female,45,230846,3.12,49
94,Christine,Female,45,65110,1.25,41
94,Christine,Female,45,154140,2.22,60
94,Christine,Female,45,5804,3.74,30
94,Christine,Female,45,325189,3.87,86
95,Catherine,Female,56,95012,1.29,9
95,Catherine,Female,56,42651,4.6,99
95,Catherine,Female,56,220976,4.72,84
95,Catherine,Female,56,1700,3.07,43
95,Catherine,Female,56,21136,2.62,61
95,Catherine,Female,56,67556,3.9,100
95,Catherine,Female,56,257238,4.27,72
95,Catherine,Female,56,59314,1.98,81
96,Debra,Female,36,47909,1.27,17
96,Debra,Female,36,461615,2.25,52
96,Debra,Female,36,326013,4.12,79
96,Debra,Female,36,85542,4.37,71
96,Debra,Female,36,85695,4.97,25
96,Debra,Female,36,50075,1.22,71
96,Debra,Female,36,18467,2.59,42
96,Debra,Female,36,150329,2.84,26
96,Debra,Female,36,19124,3.02,4
96,Debra,Female,36,23964,2.61,93
96,Debra,Female,36,21489,2.72,44
96,Debra,Female,36,24351,1.29,67
96,Debra,Female,36,10957,2.36,10
96,Debra,Female,36,83633,3.11,49
96,Debra,Female,36,215931,2.36,30
96,Debra,Female,36,213683,1.68,97
96,Debra,Female,36,128854,2.58,36
96,Debra,Female,36,77462,4.98,6
96,Debra,Female,36,33682,3.98,92
96,Debra,Female,36,196802,4.03,7
96,Debra,Female,36,12616,3.57,47
96,Debra,Female,36,265929,1.51,59
96,Debra,Female,36,333127,4.27,2
96,Debra,Female,36,55779,3.12,9
96,Debra,Female,36,59356,4.21,36
96,Debra,Female,36,238925,1.27,66
96,Debra,Female,36,1853,1.33,81
96,Debra,Female,36,506,1.33,47
96,Debra,Female,36,268712,3.02,2
96,Debra,Female,36,113936,4.55,30
96,Debra,Female,36,33689,4.97,39
96,Debra,Female,36,56651,2.26,44
96,Debra,Female,36,33273,1.52,53
96,Debra,Female,36,45949,1.4,57
96,Debra,Female,36,13849,4.44,51
96,Debra,Female,36,205361,2.39,88
96,Debra,Female,36,86983,3.68,57
96,Debra,Female,36,11765,1.66,13
96,Debra,Female,36,69393,4.5,97
96,Debra,Female,36,288788,2.89,5
96,Debra,Female,36,401222,2.33,16
96,Debra,Female,36,10699,4.83,52
96,Debra,Female,36,34506,3.83,11
96,Debra,Female,36,10894,1.61,57
96,Debra,Female,36,255746,2.72,52
96,Debra,Female,36,126732,1.61,44
96,Debra,Female,36,128960,2.23,47
96,Debra,Female,36,503,3.95,73
97,Rachel,Female,47,74289,2.5,60
97,Rachel,Female,47,90509,2.87,30
97,Rachel,Female,47,88107,1.11,24
97,Rachel,Female,47,28859,1.83,65
97,Rachel,Female,47,2981,3.07,64
97,Rachel,Female,47,293982,4.33,41
97,Rachel,Female,47,85502,4.73,68
97,Rachel,Female,47,144444,2.36,34
97,Rachel,Female,47,63665,3.46,56
97,Rachel,Female,47,159090,3.73,73
97,Rachel,Female,47,87925,3.38,10
97,Rachel,Female,47,58920,4.22,4
97,Rachel,Female,47,271717,1.82,25
97,Rachel,Female,47,136572,1.16,73
97,Rachel,Female,47,71209,1.36,41
97,Rachel,Female,47,64215,1.87,7
97,Rachel,Female,47,3056,1.45,23
97,Rachel,Female,47,64935,2.79,54
97,Rachel,Female,47,18562,3.8,44
97,Rachel,Female,47,88286,3.22,30
97,Rachel,Female,47,87851,2.97,55
97,Rachel,Female,47,238307,2.94,52
97,Rachel,Female,47,210302,4.68,37
97,Rachel,Female,47,58194,1.73,93
97,Rachel,Female,47,98096,4.05,93
97,Rachel,Female,47,335053,1.51,58
97,Rachel,Female,47,191829,4.46,51
97,Rachel,Female,47,81188,1.36,3
97,Rachel,Female,47,241797,4.46,41
97,Rachel,Female,47,26765,4.7,71
97,Rachel,Female,47,14583,1.62,78
97,Rachel,Female,47,131887,1.29,79
97,Rachel,Female,47,273153,2.76,83
97,Rachel,Female,47,13984,3.35,81
97,Rachel,Female,47,158079,2.57,7
97,Rachel,Female,47,47684,4.29,13
97,Rachel,Female,47,99600,1.7,36
97,Rachel,Female,47,41160,1.85,25
97,Rachel,Female,47,107928,2.92,91
97,Rachel,Female,47,27069,2.42,60
97,Rachel,Female,47,26663,4.04,92
97,Rachel,Female,47,96771,1.37,89
97,Rachel,Female,47,61939,3.3,57
97,Rachel,Female,47,8195,1.85,30
97,Rachel,Female,47,117969,4.77,74
97,Rachel,Female,47,28384,1.14,96
97,Rachel,Female,47,17245,4.25,86
97,Rachel,Female,47,70368,2.93,73
97,Rachel,Female,47,151123,1.31,93
97,Rachel,Female,47,30665,3.21,49
98,Carolyn,Female,54,146381,2.52,28
98,Carolyn,Female,54,12516,3.74,59
98,Carolyn,Female,54,258026,1.29,10
98,Carolyn,Female,54,159862,1.43,78
98,Carolyn,Female,54,45239,1.62,34
98,Carolyn,Female,54,43041,4.87,38
98,Carolyn,Female,54,147132,4.78,50
98,Carolyn,Female,54,83001,4.77,57
98,Carolyn,Female,54,8144,2.27,72
98,Carolyn,Female,54,161076,4.48,41
98,Carolyn,Female,54,128368,4.6,97
98,Carolyn,Female,54,2154,4.1,47
98,Carolyn,Female,54,1911,3.93,73
98,Carolyn,Female,54,47643,3.14,25
98,Carolyn,Female,54,14123,4.75,54
98,Carolyn,Female,54,108063,2.14,6
98,Carolyn,Female,54,91001,1.33,88
98,Carolyn,Female,54,52799,3.04,10
98,Carolyn,Female,54,45523,4.19,87
98,Carolyn,Female,54,159,2.61,81
99,Janet,Female,27,95552,1.27,73
99,Janet,Female,27,17835,3.62,19
99,Janet,Female,27,41978,4.52,67
99,Janet,Female,27,117259,4.73,13
99,Janet,Female,27,35001,1.84,100
99,Janet,Female,27,26118,2.25,29
99,Janet,Female,27,270025,1.77,92
99,Janet,Female,27,11477,2.48,39
99,Janet,Female,27,197624,2.72,10
99,Janet,Female,27,141138,1.55,85
99,Janet,Female,27,8884,1.17,64
99,Janet,Female,27,435921,4.84,8
99,Janet,Female,27,183827,2.12,43
99,Janet,Female,27,42230,2.44,47
99,Janet,Female,27,374173,3.71,36
99,Janet,Female,27,44618,2.55,72
99,Janet,Female,27,4954,2.99,88
100,Maria,Female,21,10330,2.4,71
100,Maria,Female,21,42645,2.09,34
100,Maria,Female,21,49264,2.96,61
100,Maria,Female,21,424643,2.39,92
100,Maria,Female,21,2104,3.93,59
100,Maria,Female,21,9331,1.16,52
100,Maria,Female,21,11458,3.98,28
100,Maria,Female,21,28484,2.48,64
100,Maria,Female,21,254193,2.54,87
100,Maria,Female,21,28938,2.02,41
100,Maria,Female,21,24881,3.04,68
100,Maria,Female,21,94241,4.43,73
100,Maria,Female,21,14584,1.88,8
100,Maria,Female,21,10060,3.07,39
100,Maria,Female,21,48689,4.95,39
100,Maria,Female,21,19087,4.21,46
100,Maria,Female,21,104522,2.07,46
100,Maria,Female,21,142914,2.58,10
100,Maria,Female,21,302502,3.84,74
100,Maria,Female,21,75162,3.82,71
100,Maria,Female,21,83761,1.01,46
100,Maria,Female,21,15097,1.7,59
100,Maria,Female,21,74666,3.62,47
100,Maria,Female,21,137654,3.3,78
100,Maria,Female,21,128129,1.29,75
100,Maria,Female,21,77964,4.88,97
100,Maria,Female,21,82858,4.69,81
100,Maria,Female,21,34671,3.83,49
100,Maria,Female,21,295045,4.12,68
100,Maria,Female,21,43355,1.35,59
100,Maria,Female,21,222772,4.38,25
100,Maria,Female,21,11702,4.97,82
100,Maria,Female,21,218098,1.45,27
100,Maria,Female,21,194079,2.74,29
100,Maria,Female,21,93188,3.69,60
100,Maria,Female,21,10281,2.15,79
100,Maria,Female,21,284289,2.06,2
100,Maria,Female,21,44549,3.89,42
100,Maria,Female,21,42399,1.58,6
100,Maria,Female,21,54690,2.69,36
100,Maria,Female,21,82624,1.61,84
